gene_id	pathway_id	pathway_name
HORVU.MOREX.r3.7HG0682090	GO:0006869	lipid transport
HORVU.MOREX.r3.7HG0700200	GO:0006869	lipid transport
HORVU.MOREX.r3.7HG0704460	GO:0006869	lipid transport
HORVU.MOREX.r3.7HG0709790	GO:0006869	lipid transport
HORVU.MOREX.r3.7HG0715330	GO:0006869	lipid transport
HORVU.MOREX.r3.7HG0726510	GO:0006869	lipid transport
HORVU.MOREX.r3.7HG0731790	GO:0006869	lipid transport
HORVU.MOREX.r3.1HG0032200	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.1HG0092820	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.1HG0092840	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.1HG0092850	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.1HG0092860	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.2HG0186720	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.3HG0224010	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.3HG0248350	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.3HG0252020	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.3HG0273350	GO:0006873	intracellular monoatomic ion homeostasis
HORVU.MOREX.r3.1HG0007600	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.1HG0063350	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.2HG0194530	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.2HG0203400	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.3HG0266310	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.4HG0338180	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.4HG0339640	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.4HG0367770	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.4HG0386480	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.6HG0556990	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.7HG0665750	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.7HG0732490	GO:0006874	intracellular calcium ion homeostasis
HORVU.MOREX.r3.1HG0047590	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.1HG0073880	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.1HG0083800	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.1HG0090010	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.2HG0099650	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.2HG0113680	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.2HG0138530	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.2HG0173670	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.3HG0260130	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.3HG0277670	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.3HG0281210	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.3HG0293900	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.3HG0299760	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.4HG0342570	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.4HG0354610	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.4HG0363030	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.4HG0379180	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.4HG0398010	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.4HG0405890	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.4HG0418520	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.5HG0439330	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.5HG0465530	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.5HG0467950	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.5HG0478840	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.5HG0496040	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.6HG0545980	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.7HG0649640	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.7HG0702010	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.7HG0707710	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.7HG0735680	GO:0006879	intracellular iron ion homeostasis
HORVU.MOREX.r3.2HG0119060	GO:0006882	intracellular zinc ion homeostasis
HORVU.MOREX.r3.2HG0158870	GO:0006882	intracellular zinc ion homeostasis
HORVU.MOREX.r3.3HG0239840	GO:0006882	intracellular zinc ion homeostasis
HORVU.MOREX.r3.6HG0634070	GO:0006882	intracellular zinc ion homeostasis
HORVU.MOREX.r3.6HG0593980	GO:0006883	intracellular sodium ion homeostasis
HORVU.MOREX.r3.1HG0006480	GO:0006885	regulation of pH
HORVU.MOREX.r3.1HG0021240	GO:0006885	regulation of pH
HORVU.MOREX.r3.1HG0029150	GO:0006885	regulation of pH
HORVU.MOREX.r3.1HG0059210	GO:0006885	regulation of pH
HORVU.MOREX.r3.1HG0070390	GO:0006885	regulation of pH
HORVU.MOREX.r3.1HG0071680	GO:0006885	regulation of pH
HORVU.MOREX.r3.2HG0115250	GO:0006885	regulation of pH
HORVU.MOREX.r3.2HG0206000	GO:0006885	regulation of pH
HORVU.MOREX.r3.2HG0214490	GO:0006885	regulation of pH
HORVU.MOREX.r3.3HG0296960	GO:0006885	regulation of pH
HORVU.MOREX.r3.4HG0364050	GO:0006885	regulation of pH
HORVU.MOREX.r3.4HG0411980	GO:0006885	regulation of pH
HORVU.MOREX.r3.5HG0420020	GO:0006885	regulation of pH
HORVU.MOREX.r3.5HG0426750	GO:0006885	regulation of pH
HORVU.MOREX.r3.5HG0438670	GO:0006885	regulation of pH
HORVU.MOREX.r3.5HG0465160	GO:0006885	regulation of pH
HORVU.MOREX.r3.5HG0471410	GO:0006885	regulation of pH
HORVU.MOREX.r3.5HG0490190	GO:0006885	regulation of pH
HORVU.MOREX.r3.5HG0502020	GO:0006885	regulation of pH
HORVU.MOREX.r3.5HG0528160	GO:0006885	regulation of pH
HORVU.MOREX.r3.6HG0615910	GO:0006885	regulation of pH
HORVU.MOREX.r3.6HG0634270	GO:0006885	regulation of pH
HORVU.MOREX.r3.7HG0675240	GO:0006885	regulation of pH
HORVU.MOREX.r3.1HG0002660	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0014320	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0015170	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0039740	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0043100	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0044090	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0047720	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0053900	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0056560	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0059120	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0062130	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0063340	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0070060	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0073250	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0074810	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0079820	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0080220	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0084770	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0096910	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0103870	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0105670	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0106330	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0108280	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0121580	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0122040	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0124160	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0132140	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0137480	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0139400	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0140050	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0144560	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0147980	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0150240	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0155650	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0159700	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0161280	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0162070	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0166360	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0187430	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0195470	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0197180	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0198750	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0209340	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0210930	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0216940	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.2HG0217920	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0239310	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0249790	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0253190	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0253590	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0256150	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0257590	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0258150	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0258280	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0259100	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0259220	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0262130	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0262630	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0266020	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0266070	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0270410	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0273620	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0278400	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0283320	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0283810	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0296260	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0303030	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0308070	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0309540	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0324800	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0325070	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0329050	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0329290	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.3HG0330520	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0337110	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0337710	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0340490	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0343780	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0345610	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0347020	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0349310	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0354730	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0355150	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0361260	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0368710	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0372190	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0374910	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0384440	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0390140	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0390380	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0392850	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0393020	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0393080	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0394090	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0394380	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0402500	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0406980	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0415470	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0416190	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.4HG0417070	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0422130	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0428120	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0436900	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0442050	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0442170	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0443610	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0445690	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0446490	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0447110	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0452250	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0463230	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0465820	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0466190	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0469820	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0474890	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0485740	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0485960	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0486850	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0494470	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0509400	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0509750	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0509950	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0516240	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0517040	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0520760	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0524420	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0530180	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0533810	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0536550	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.5HG0536930	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0553120	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0555590	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0557750	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0568590	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0569710	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0576880	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0578690	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0582950	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0587280	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0605320	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0606370	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0607150	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0613170	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0619260	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0622040	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0626940	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.6HG0634200	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0641090	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0648880	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0656090	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0663520	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0682620	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0684240	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0691210	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0691610	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0691980	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0693420	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0702850	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0707290	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0709580	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0712440	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0715190	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0721930	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0722150	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0736930	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0741050	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.7HG0749360	GO:0006886	intracellular protein transport
HORVU.MOREX.r3.1HG0002330	GO:0006887	exocytosis
HORVU.MOREX.r3.1HG0071650	GO:0006887	exocytosis
HORVU.MOREX.r3.1HG0073200	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0098620	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0108040	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0133880	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0137480	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0139400	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0145850	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0150240	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0160240	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0161700	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0167650	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0170560	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0187880	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0197180	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0207700	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0208920	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0208940	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0208960	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0208970	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0213760	GO:0006887	exocytosis
HORVU.MOREX.r3.2HG0213790	GO:0006887	exocytosis
HORVU.MOREX.r3.3HG0259220	GO:0006887	exocytosis
HORVU.MOREX.r3.3HG0290960	GO:0006887	exocytosis
HORVU.MOREX.r3.3HG0303070	GO:0006887	exocytosis
HORVU.MOREX.r3.3HG0304280	GO:0006887	exocytosis
HORVU.MOREX.r3.3HG0310660	GO:0006887	exocytosis
HORVU.MOREX.r3.3HG0310710	GO:0006887	exocytosis
HORVU.MOREX.r3.3HG0329050	GO:0006887	exocytosis
HORVU.MOREX.r3.4HG0340490	GO:0006887	exocytosis
HORVU.MOREX.r3.4HG0341340	GO:0006887	exocytosis
HORVU.MOREX.r3.4HG0343360	GO:0006887	exocytosis
HORVU.MOREX.r3.4HG0349460	GO:0006887	exocytosis
HORVU.MOREX.r3.4HG0350710	GO:0006887	exocytosis
HORVU.MOREX.r3.4HG0402500	GO:0006887	exocytosis
HORVU.MOREX.r3.4HG0407730	GO:0006887	exocytosis
HORVU.MOREX.r3.5HG0446490	GO:0006887	exocytosis
HORVU.MOREX.r3.5HG0453940	GO:0006887	exocytosis
HORVU.MOREX.r3.5HG0457310	GO:0006887	exocytosis
HORVU.MOREX.r3.5HG0458090	GO:0006887	exocytosis
HORVU.MOREX.r3.5HG0480560	GO:0006887	exocytosis
HORVU.MOREX.r3.5HG0517040	GO:0006887	exocytosis
HORVU.MOREX.r3.5HG0522090	GO:0006887	exocytosis
HORVU.MOREX.r3.5HG0525920	GO:0006887	exocytosis
HORVU.MOREX.r3.6HG0559400	GO:0006887	exocytosis
HORVU.MOREX.r3.6HG0568590	GO:0006887	exocytosis
HORVU.MOREX.r3.6HG0578690	GO:0006887	exocytosis
HORVU.MOREX.r3.6HG0614830	GO:0006887	exocytosis
HORVU.MOREX.r3.6HG0634200	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0656750	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0681730	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0683800	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0691530	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0693590	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0711570	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0711580	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0715190	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0728390	GO:0006887	exocytosis
HORVU.MOREX.r3.7HG0731370	GO:0006887	exocytosis
HORVU.MOREX.r3.1HG0044090	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.1HG0063340	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.1HG0064240	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.1HG0074120	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.1HG0074810	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.1HG0075850	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.2HG0095610	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.2HG0096910	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.2HG0110860	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.2HG0117400	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.2HG0122040	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.2HG0128860	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.2HG0166360	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
HORVU.MOREX.r3.2HG0179670	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
