gene_id	gene_name	description
HORVU.MOREX.r3.5HG0452920	NA	NA
HORVU.MOREX.r3.7HG0635300	NA	NA
HORVU.MOREX.r3.7HG0664800	NA	NA
HORVU.MOREX.r3.5HG0529770	NA	NA
HORVU.MOREX.r3.5HG0519890	NA	NA
HORVU.MOREX.r3.1HG0054960	NA	NA
HORVU.MOREX.r3.2HG0193580	NA	NA
HORVU.MOREX.r3.1HG0049040	NA	NA
HORVU.MOREX.r3.6HG0600110	NA	NA
HORVU.MOREX.r3.4HG0350680	NA	NA
HORVU.MOREX.r3.3HG0313620	NA	NA
HORVU.MOREX.r3.2HG0111880	NA	NA
HORVU.MOREX.r3.7HG0749960	NA	NA
HORVU.MOREX.r3.1HG0094280	NA	NA
HORVU.MOREX.r3.4HG0338790	NA	NA
HORVU.MOREX.r3.2HG0166310	NA	NA
HORVU.MOREX.r3.2HG0145640	NA	NA
HORVU.MOREX.r3.7HG0715170	NA	NA
HORVU.MOREX.r3.7HG0718840	NA	NA
HORVU.MOREX.r3.7HG0751620	NA	NA
HORVU.MOREX.r3.3HG0234660	NA	NA
HORVU.MOREX.r3.4HG0405470	NA	NA
HORVU.MOREX.r3.7HG0714120	NA	NA
HORVU.MOREX.r3.6HG0615990	NA	NA
HORVU.MOREX.r3.2HG0217040	NA	NA
HORVU.MOREX.r3.1HG0081790	NA	NA
HORVU.MOREX.r3.2HG0125430	NA	NA
HORVU.MOREX.r3.4HG0407300	NA	NA
HORVU.MOREX.r3.1HG0021090	NA	NA
HORVU.MOREX.r3.1HG0040610	NA	NA
HORVU.MOREX.r3.7HG0647180	NA	NA
HORVU.MOREX.r3.4HG0412770	NA	NA
HORVU.MOREX.r3.5HG0468410	NA	NA
HORVU.MOREX.r3.3HG0234360	NA	NA
HORVU.MOREX.r3.2HG0116940	NA	NA
HORVU.MOREX.r3.7HG0691530	NA	NA
HORVU.MOREX.r3.3HG0311480	NA	NA
HORVU.MOREX.r3.7HG0637240	NA	NA
HORVU.MOREX.r3.1HG0071750	NA	NA
HORVU.MOREX.r3.5HG0495100	NA	NA
HORVU.MOREX.r3.1HG0037920	NA	NA
HORVU.MOREX.r3.2HG0148570	NA	NA
HORVU.MOREX.r3.4HG0331840	NA	NA
HORVU.MOREX.r3.4HG0338770	NA	NA
HORVU.MOREX.r3.6HG0576360	NA	NA
HORVU.MOREX.r3.2HG0185050	NA	NA
HORVU.MOREX.r3.5HG0507940	NA	NA
HORVU.MOREX.r3.6HG0623120	NA	NA
HORVU.MOREX.r3.3HG0313190	NA	NA
HORVU.MOREX.r3.1HG0065070	NA	NA
HORVU.MOREX.r3.5HG0487010	NA	NA
HORVU.MOREX.r3.6HG0624990	NA	NA
HORVU.MOREX.r3.1HG0088320	NA	NA
HORVU.MOREX.r3.7HG0659330	NA	NA
HORVU.MOREX.r3.5HG0498970	NA	NA
HORVU.MOREX.r3.1HG0002870	NA	NA
HORVU.MOREX.r3.2HG0161050	NA	NA
HORVU.MOREX.r3.1HG0055060	NA	NA
HORVU.MOREX.r3.6HG0552210	NA	NA
HORVU.MOREX.r3.4HG0409590	NA	NA
HORVU.MOREX.r3.2HG0158800	NA	NA
HORVU.MOREX.r3.2HG0175780	NA	NA
HORVU.MOREX.r3.5HG0460590	NA	NA
HORVU.MOREX.r3.3HG0310320	NA	NA
HORVU.MOREX.r3.1HG0077930	NA	NA
HORVU.MOREX.r3.1HG0033330	NA	NA
HORVU.MOREX.r3.1HG0078000	NA	NA
HORVU.MOREX.r3.2HG0170670	NA	NA
HORVU.MOREX.r3.4HG0344130	NA	NA
HORVU.MOREX.r3.7HG0732730	NA	NA
HORVU.MOREX.r3.4HG0362450	NA	NA
HORVU.MOREX.r3.4HG0392160	NA	NA
HORVU.MOREX.r3.4HG0405850	NA	NA
HORVU.MOREX.r3.4HG0339890	NA	NA
HORVU.MOREX.r3.3HG0244580	NA	NA
HORVU.MOREX.r3.5HG0497640	NA	NA
HORVU.MOREX.r3.1HG0057630	NA	NA
HORVU.MOREX.r3.5HG0511610	NA	NA
HORVU.MOREX.r3.3HG0232850	NA	NA
HORVU.MOREX.r3.3HG0289720	NA	NA
HORVU.MOREX.r3.1HG0017040	NA	NA
HORVU.MOREX.r3.4HG0385890	TOP6A	NA
HORVU.MOREX.r3.1HG0086790	NA	NA
HORVU.MOREX.r3.2HG0139560	NA	NA
HORVU.MOREX.r3.7HG0747570	NA	NA
HORVU.MOREX.r3.7HG0725610	NA	NA
HORVU.MOREX.r3.3HG0296530	NA	NA
HORVU.MOREX.r3.7HG0664280	NA	NA
HORVU.MOREX.r3.7HG0728010	NA	NA
HORVU.MOREX.r3.7HG0654800	NA	NA
HORVU.MOREX.r3.5HG0520510	NA	NA
HORVU.MOREX.r3.5HG0433730	NA	NA
HORVU.MOREX.r3.3HG0223130	NA	NA
HORVU.MOREX.r3.1HG0080630	NA	NA
HORVU.MOREX.r3.3HG0282150	NA	NA
HORVU.MOREX.r3.2HG0184580	NA	NA
HORVU.MOREX.r3.7HG0739400	NA	NA
HORVU.MOREX.r3.4HG0348800	NA	NA
HORVU.MOREX.r3.6HG0564190	NA	NA
HORVU.MOREX.r3.1HG0024510	NA	NA
HORVU.MOREX.r3.7HG0720780	NA	NA
HORVU.MOREX.r3.5HG0482860	NA	NA
HORVU.MOREX.r3.3HG0241770	NA	NA
HORVU.MOREX.r3.3HG0267830	NA	NA
HORVU.MOREX.r3.4HG0416260	NA	NA
HORVU.MOREX.r3.3HG0301820	NA	NA
HORVU.MOREX.r3.6HG0572560	NA	NA
HORVU.MOREX.r3.2HG0198070	NA	NA
HORVU.MOREX.r3.1HG0037490	NA	NA
HORVU.MOREX.r3.1HG0056990	NA	NA
HORVU.MOREX.r3.2HG0187360	NA	NA
HORVU.MOREX.r3.3HG0228290	NA	NA
HORVU.MOREX.r3.1HG0089170	NA	NA
HORVU.MOREX.r3.2HG0204400	NA	NA
HORVU.MOREX.r3.6HG0604860	NA	NA
HORVU.MOREX.r3.7HG0670600	NA	NA
HORVU.MOREX.r3.7HG0701240	NA	NA
HORVU.MOREX.r3.4HG0365000	NA	NA
HORVU.MOREX.r3.2HG0213480	NA	NA
HORVU.MOREX.r3.6HG0560740	NA	NA
HORVU.MOREX.r3.3HG0323930	NA	NA
HORVU.MOREX.r3.3HG0305060	NA	NA
HORVU.MOREX.r3.7HG0738140	NA	NA
HORVU.MOREX.r3.1HG0000420	NA	NA
HORVU.MOREX.r3.7HG0696660	NA	NA
HORVU.MOREX.r3.3HG0256270	NA	NA
HORVU.MOREX.r3.4HG0402700	NA	NA
HORVU.MOREX.r3.7HG0682020	NA	NA
HORVU.MOREX.r3.7HG0634610	NA	NA
HORVU.MOREX.r3.2HG0121370	NA	NA
HORVU.MOREX.r3.1HG0085810	NA	NA
HORVU.MOREX.r3.7HG0734470	NA	NA
HORVU.MOREX.r3.2HG0207220	NA	NA
HORVU.MOREX.r3.6HG0626020	NA	NA
HORVU.MOREX.r3.1HG0094500	NA	NA
HORVU.MOREX.r3.6HG0617610	NA	NA
HORVU.MOREX.r3.7HG0742070	NA	NA
HORVU.MOREX.r3.4HG0382540	NA	NA
HORVU.MOREX.r3.3HG0228020	NA	NA
HORVU.MOREX.r3.1HG0052040	NA	NA
HORVU.MOREX.r3.4HG0337910	NA	NA
HORVU.MOREX.r3.2HG0137360	NA	NA
HORVU.MOREX.r3.3HG0284740	NA	NA
HORVU.MOREX.r3.6HG0615290	NA	NA
HORVU.MOREX.r3.7HG0744160	NA	NA
HORVU.MOREX.r3.5HG0490800	NA	NA
HORVU.MOREX.r3.2HG0185500	NA	NA
HORVU.MOREX.r3.6HG0571610	NA	NA
HORVU.MOREX.r3.5HG0521960	NA	NA
HORVU.MOREX.r3.5HG0510620	NA	NA
HORVU.MOREX.r3.7HG0692500	NA	NA
HORVU.MOREX.r3.7HG0670020	NA	NA
HORVU.MOREX.r3.6HG0624260	NA	NA
HORVU.MOREX.r3.5HG0481580	NA	NA
HORVU.MOREX.r3.7HG0639770	NA	NA
HORVU.MOREX.r3.2HG0213370	NA	NA
HORVU.MOREX.r3.UnG0809110	NA	NA
HORVU.MOREX.r3.5HG0470480	NA	NA
HORVU.MOREX.r3.7HG0747070	NA	NA
HORVU.MOREX.r3.2HG0200520	NA	NA
HORVU.MOREX.r3.2HG0134710	NA	NA
HORVU.MOREX.r3.6HG0575120	NA	NA
HORVU.MOREX.r3.7HG0694690	NA	NA
HORVU.MOREX.r3.3HG0266110	NA	NA
HORVU.MOREX.r3.7HG0731630	NA	NA
HORVU.MOREX.r3.7HG0688300	NA	NA
HORVU.MOREX.r3.5HG0420480	NA	NA
HORVU.MOREX.r3.7HG0638070	NA	NA
HORVU.MOREX.r3.6HG0566180	NA	NA
HORVU.MOREX.r3.2HG0100900	NA	NA
HORVU.MOREX.r3.2HG0197780	NA	NA
HORVU.MOREX.r3.UnG0780470	NA	NA
HORVU.MOREX.r3.7HG0674100	NA	NA
HORVU.MOREX.r3.5HG0526260	NA	NA
HORVU.MOREX.r3.5HG0498770	NA	NA
HORVU.MOREX.r3.4HG0374390	NA	NA
HORVU.MOREX.r3.2HG0163070	NA	NA
HORVU.MOREX.r3.3HG0301020	NA	NA
HORVU.MOREX.r3.1HG0003380	NA	NA
HORVU.MOREX.r3.7HG0659600	NA	NA
HORVU.MOREX.r3.4HG0416360	NA	NA
HORVU.MOREX.r3.7HG0722090	NA	NA
HORVU.MOREX.r3.5HG0449680	NA	NA
HORVU.MOREX.r3.5HG0493990	NA	NA
HORVU.MOREX.r3.2HG0127320	NA	NA
HORVU.MOREX.r3.2HG0181460	NA	NA
HORVU.MOREX.r3.5HG0532580	NA	NA
HORVU.MOREX.r3.6HG0538310	NA	NA
HORVU.MOREX.r3.2HG0165420	NA	NA
HORVU.MOREX.r3.4HG0395580	NA	NA
HORVU.MOREX.r3.2HG0182390	NA	NA
HORVU.MOREX.r3.1HG0094590	NA	NA
HORVU.MOREX.r3.1HG0080220	NA	NA
HORVU.MOREX.r3.2HG0210630	NA	NA
HORVU.MOREX.r3.2HG0190560	NA	NA
HORVU.MOREX.r3.2HG0190070	NA	NA
HORVU.MOREX.r3.4HG0398820	NA	NA
HORVU.MOREX.r3.6HG0561700	NA	NA
HORVU.MOREX.r3.3HG0302870	NA	NA
HORVU.MOREX.r3.UnG0799810	NA	NA
HORVU.MOREX.r3.6HG0622170	NA	NA
HORVU.MOREX.r3.7HG0705090	NA	NA
HORVU.MOREX.r3.3HG0218520	NA	NA
HORVU.MOREX.r3.2HG0133660	NA	NA
HORVU.MOREX.r3.2HG0160350	NA	NA
HORVU.MOREX.r3.7HG0664460	NA	NA
HORVU.MOREX.r3.1HG0076400	pap-8	NA
HORVU.MOREX.r3.6HG0589210	NA	NA
HORVU.MOREX.r3.4HG0405690	NA	NA
HORVU.MOREX.r3.6HG0567180	NA	NA
HORVU.MOREX.r3.3HG0327980	NA	NA
HORVU.MOREX.r3.2HG0194910	NA	NA
HORVU.MOREX.r3.2HG0197900	NA	NA
HORVU.MOREX.r3.3HG0312070	NA	NA
HORVU.MOREX.r3.6HG0580660	NA	NA
HORVU.MOREX.r3.7HG0707530	NA	NA
HORVU.MOREX.r3.2HG0133180	NA	NA
HORVU.MOREX.r3.6HG0619310	NA	NA
HORVU.MOREX.r3.2HG0112020	NA	NA
HORVU.MOREX.r3.1HG0038470	NA	NA
HORVU.MOREX.r3.3HG0231500	NA	NA
HORVU.MOREX.r3.6HG0610340	NA	NA
HORVU.MOREX.r3.3HG0297900	NA	NA
HORVU.MOREX.r3.2HG0215960	NA	NA
HORVU.MOREX.r3.2HG0097460	Cer-q	NA
HORVU.MOREX.r3.7HG0746650	NA	NA
HORVU.MOREX.r3.4HG0358470	NA	NA
HORVU.MOREX.r3.3HG0306270	NA	NA
HORVU.MOREX.r3.3HG0307140	NA	NA
HORVU.MOREX.r3.5HG0496570	NA	NA
HORVU.MOREX.r3.6HG0603420	NA	NA
HORVU.MOREX.r3.4HG0419130	NA	NA
HORVU.MOREX.r3.2HG0114150	NA	NA
HORVU.MOREX.r3.3HG0248010	NA	NA
HORVU.MOREX.r3.5HG0493760	NA	NA
HORVU.MOREX.r3.3HG0298860	NA	NA
HORVU.MOREX.r3.2HG0205760	GATA	NA
HORVU.MOREX.r3.3HG0233730	NA	NA
HORVU.MOREX.r3.4HG0368930	NA	NA
HORVU.MOREX.r3.4HG0412250	NA	NA
HORVU.MOREX.r3.5HG0510320	NA	NA
HORVU.MOREX.r3.7HG0658040	NA	NA
HORVU.MOREX.r3.7HG0685280	NA	NA
HORVU.MOREX.r3.7HG0730870	NA	NA
HORVU.MOREX.r3.1HG0060400	NA	NA
HORVU.MOREX.r3.2HG0217590	NA	NA
HORVU.MOREX.r3.6HG0557570	NA	NA
HORVU.MOREX.r3.5HG0432600	NA	NA
HORVU.MOREX.r3.2HG0166780	NA	NA
HORVU.MOREX.r3.4HG0338800	NA	NA
HORVU.MOREX.r3.6HG0540910	NA	NA
HORVU.MOREX.r3.7HG0719410	NA	NA
HORVU.MOREX.r3.5HG0510490	NA	NA
HORVU.MOREX.r3.6HG0605640	NA	NA
HORVU.MOREX.r3.2HG0202320	NA	NA
HORVU.MOREX.r3.4HG0344830	NA	NA
HORVU.MOREX.r3.2HG0202220	NA	NA
HORVU.MOREX.r3.1HG0092810	NA	NA
HORVU.MOREX.r3.7HG0700370	NA	NA
HORVU.MOREX.r3.6HG0547020	NA	NA
HORVU.MOREX.r3.6HG0625870	NA	NA
HORVU.MOREX.r3.4HG0398040	NA	NA
HORVU.MOREX.r3.6HG0617930	NA	NA
HORVU.MOREX.r3.7HG0735010	NA	NA
HORVU.MOREX.r3.6HG0626180	NA	NA
HORVU.MOREX.r3.3HG0237810	NA	NA
HORVU.MOREX.r3.5HG0486810	NA	NA
HORVU.MOREX.r3.5HG0479670	NA	NA
HORVU.MOREX.r3.3HG0324310	NA	NA
HORVU.MOREX.r3.2HG0107470	NA	NA
HORVU.MOREX.r3.7HG0728810	NA	NA
HORVU.MOREX.r3.7HG0677790	NA	NA
HORVU.MOREX.r3.6HG0581020	NA	NA
HORVU.MOREX.r3.1HG0093530	NA	NA
HORVU.MOREX.r3.6HG0621180	NA	NA
HORVU.MOREX.r3.2HG0112230	NA	NA
HORVU.MOREX.r3.3HG0325750	NA	NA
HORVU.MOREX.r3.2HG0095940	NA	NA
HORVU.MOREX.r3.1HG0072980	NA	NA
HORVU.MOREX.r3.3HG0230460	NA	NA
HORVU.MOREX.r3.6HG0625410	NA	NA
HORVU.MOREX.r3.1HG0084990	NA	NA
HORVU.MOREX.r3.5HG0433750	NA	NA
HORVU.MOREX.r3.2HG0171100	NA	NA
HORVU.MOREX.r3.3HG0323760	NA	NA
HORVU.MOREX.r3.5HG0477140	NA	NA
HORVU.MOREX.r3.6HG0592360	NA	NA
HORVU.MOREX.r3.7HG0659470	NA	NA
HORVU.MOREX.r3.3HG0311830	NA	NA
HORVU.MOREX.r3.7HG0711660	NA	NA
HORVU.MOREX.r3.4HG0338900	NA	NA
HORVU.MOREX.r3.1HG0040960	NA	NA
HORVU.MOREX.r3.5HG0461780	NA	NA
HORVU.MOREX.r3.1HG0046000	NA	NA
HORVU.MOREX.r3.2HG0152530	NA	NA
HORVU.MOREX.r3.7HG0701460	NA	NA
HORVU.MOREX.r3.5HG0444360	NA	NA
HORVU.MOREX.r3.1HG0045520	NA	NA
HORVU.MOREX.r3.4HG0338290	NA	NA
HORVU.MOREX.r3.3HG0280430	NA	NA
HORVU.MOREX.r3.4HG0377000	NA	NA
HORVU.MOREX.r3.4HG0350140	NA	NA
HORVU.MOREX.r3.7HG0703220	NA	NA
HORVU.MOREX.r3.6HG0613120	NA	NA
HORVU.MOREX.r3.6HG0548380	NA	NA
HORVU.MOREX.r3.2HG0139580	NA	NA
HORVU.MOREX.r3.3HG0325230	NA	NA
HORVU.MOREX.r3.3HG0320130	NA	NA
HORVU.MOREX.r3.1HG0060360	NA	NA
HORVU.MOREX.r3.2HG0153490	NA	NA
HORVU.MOREX.r3.1HG0013960	NA	NA
HORVU.MOREX.r3.7HG0668240	NA	NA
HORVU.MOREX.r3.4HG0369220	NA	NA
HORVU.MOREX.r3.UnG0774980	atpA	ATP synthase CF1 alpha subunit [Source:NCBI gene (formerly Entrezgene);Acc:4525127]
HORVU.MOREX.r3.5HG0484320	NA	NA
HORVU.MOREX.r3.5HG0461170	NA	NA
HORVU.MOREX.r3.3HG0315200	NA	NA
HORVU.MOREX.r3.3HG0286160	NA	NA
HORVU.MOREX.r3.1HG0008660	NA	NA
HORVU.MOREX.r3.3HG0235520	NA	NA
HORVU.MOREX.r3.5HG0425670	NA	NA
HORVU.MOREX.r3.7HG0744480	NA	NA
HORVU.MOREX.r3.1HG0010980	NA	NA
HORVU.MOREX.r3.3HG0237080	NA	NA
HORVU.MOREX.r3.7HG0689320	NA	NA
HORVU.MOREX.r3.2HG0180210	NA	NA
HORVU.MOREX.r3.2HG0107030	NA	NA
HORVU.MOREX.r3.2HG0217620	NA	NA
HORVU.MOREX.r3.3HG0330640	NA	NA
HORVU.MOREX.r3.7HG0652020	NA	NA
HORVU.MOREX.r3.3HG0310580	NA	NA
HORVU.MOREX.r3.3HG0234980	NA	NA
HORVU.MOREX.r3.1HG0023820	NA	NA
HORVU.MOREX.r3.3HG0226840	NA	NA
HORVU.MOREX.r3.6HG0619820	NA	NA
HORVU.MOREX.r3.4HG0398310	NA	NA
HORVU.MOREX.r3.1HG0014790	NA	NA
HORVU.MOREX.r3.5HG0429550	NA	NA
HORVU.MOREX.r3.2HG0138760	NA	NA
HORVU.MOREX.r3.7HG0745300	NA	NA
HORVU.MOREX.r3.2HG0108780	NA	NA
HORVU.MOREX.r3.4HG0343110	NA	NA
HORVU.MOREX.r3.5HG0524010	NA	NA
HORVU.MOREX.r3.7HG0675410	NA	NA
HORVU.MOREX.r3.1HG0009950	NA	NA
HORVU.MOREX.r3.6HG0631250	NA	NA
HORVU.MOREX.r3.6HG0554420	NA	NA
HORVU.MOREX.r3.4HG0416450	NA	NA
HORVU.MOREX.r3.2HG0191910	NA	NA
HORVU.MOREX.r3.5HG0483790	NA	NA
HORVU.MOREX.r3.2HG0107410	NA	NA
HORVU.MOREX.r3.7HG0639160	NA	NA
HORVU.MOREX.r3.3HG0223870	NA	NA
HORVU.MOREX.r3.7HG0680360	NA	NA
HORVU.MOREX.r3.5HG0461190	NA	NA
HORVU.MOREX.r3.4HG0390890	NA	NA
HORVU.MOREX.r3.1HG0001270	NA	NA
HORVU.MOREX.r3.UnG0816010	NA	NA
HORVU.MOREX.r3.5HG0511930	NA	NA
HORVU.MOREX.r3.2HG0194660	NA	NA
HORVU.MOREX.r3.7HG0738480	NA	NA
HORVU.MOREX.r3.2HG0164540	NA	NA
HORVU.MOREX.r3.3HG0322130	NA	NA
HORVU.MOREX.r3.7HG0662160	NA	NA
HORVU.MOREX.r3.2HG0129370	NA	NA
HORVU.MOREX.r3.5HG0533780	NA	NA
HORVU.MOREX.r3.1HG0037930	NA	NA
HORVU.MOREX.r3.5HG0470150	NA	NA
HORVU.MOREX.r3.UnG0815660	ndhD	NADH dehydrogenase subunit 4 [Source:NCBI gene (formerly Entrezgene);Acc:4525167]
HORVU.MOREX.r3.6HG0548350	NA	NA
HORVU.MOREX.r3.2HG0142850	NA	NA
HORVU.MOREX.r3.2HG0176280	NA	NA
HORVU.MOREX.r3.6HG0566630	NA	NA
HORVU.MOREX.r3.3HG0329270	NA	NA
HORVU.MOREX.r3.5HG0495790	NA	NA
HORVU.MOREX.r3.6HG0611340	NA	NA
HORVU.MOREX.r3.7HG0681240	NA	NA
HORVU.MOREX.r3.5HG0535730	NA	NA
HORVU.MOREX.r3.5HG0421130	NA	NA
HORVU.MOREX.r3.7HG0705980	NA	NA
HORVU.MOREX.r3.5HG0490860	NA	NA
HORVU.MOREX.r3.5HG0480580	NA	NA
HORVU.MOREX.r3.5HG0513850	NA	NA
HORVU.MOREX.r3.1HG0042600	NA	NA
HORVU.MOREX.r3.1HG0026100	NA	NA
HORVU.MOREX.r3.7HG0749440	NA	NA
HORVU.MOREX.r3.3HG0240640	NA	NA
HORVU.MOREX.r3.7HG0723180	NA	NA
HORVU.MOREX.r3.1HG0014660	NA	NA
HORVU.MOREX.r3.7HG0717970	NA	NA
HORVU.MOREX.r3.5HG0517360	NA	NA
HORVU.MOREX.r3.1HG0075480	NA	NA
HORVU.MOREX.r3.7HG0637700	NA	NA
HORVU.MOREX.r3.2HG0175340	NA	NA
HORVU.MOREX.r3.2HG0108390	NA	NA
HORVU.MOREX.r3.4HG0401310	NA	NA
HORVU.MOREX.r3.1HG0081290	NA	NA
HORVU.MOREX.r3.2HG0160310	NA	NA
HORVU.MOREX.r3.5HG0534600	NA	NA
HORVU.MOREX.r3.5HG0530730	NA	NA
HORVU.MOREX.r3.6HG0616420	NA	NA
HORVU.MOREX.r3.6HG0628270	NA	NA
HORVU.MOREX.r3.4HG0393650	NA	NA
HORVU.MOREX.r3.2HG0140140	NA	NA
HORVU.MOREX.r3.2HG0152100	NA	NA
HORVU.MOREX.r3.5HG0485830	NA	NA
HORVU.MOREX.r3.2HG0195110	NA	NA
HORVU.MOREX.r3.6HG0557340	NA	NA
HORVU.MOREX.r3.UnG0773990	cemA	envelope membrane protein [Source:NCBI gene (formerly Entrezgene);Acc:4525191]
HORVU.MOREX.r3.UnG0792370	NA	NA
HORVU.MOREX.r3.7HG0641790	NA	NA
HORVU.MOREX.r3.5HG0437630	NA	NA
HORVU.MOREX.r3.3HG0257200	NA	NA
HORVU.MOREX.r3.5HG0525940	NA	NA
HORVU.MOREX.r3.6HG0568740	NA	NA
HORVU.MOREX.r3.4HG0333800	NA	NA
HORVU.MOREX.r3.5HG0518840	NA	NA
HORVU.MOREX.r3.2HG0198630	NA	NA
HORVU.MOREX.r3.1HG0025910	NA	NA
HORVU.MOREX.r3.4HG0378680	NA	NA
HORVU.MOREX.r3.6HG0566030	NA	NA
HORVU.MOREX.r3.5HG0506030	NA	NA
HORVU.MOREX.r3.2HG0132930	NA	NA
HORVU.MOREX.r3.7HG0656670	NA	NA
HORVU.MOREX.r3.7HG0659730	NA	NA
HORVU.MOREX.r3.6HG0617830	NA	NA
HORVU.MOREX.r3.3HG0287720	NA	NA
HORVU.MOREX.r3.6HG0543250	NA	NA
HORVU.MOREX.r3.7HG0668450	NA	NA
HORVU.MOREX.r3.7HG0669070	NA	NA
HORVU.MOREX.r3.5HG0490120	NA	NA
HORVU.MOREX.r3.1HG0057620	NA	NA
HORVU.MOREX.r3.4HG0346240	NA	NA
HORVU.MOREX.r3.5HG0482430	NA	NA
HORVU.MOREX.r3.3HG0330020	NA	NA
HORVU.MOREX.r3.4HG0397180	NA	NA
HORVU.MOREX.r3.5HG0461970	NA	NA
HORVU.MOREX.r3.7HG0723740	NA	NA
HORVU.MOREX.r3.4HG0380130	NA	NA
HORVU.MOREX.r3.2HG0213360	NA	NA
HORVU.MOREX.r3.2HG0197450	NA	NA
HORVU.MOREX.r3.2HG0182440	NA	NA
HORVU.MOREX.r3.2HG0164370	NA	NA
HORVU.MOREX.r3.1HG0031320	NA	NA
HORVU.MOREX.r3.2HG0136170	NA	NA
HORVU.MOREX.r3.7HG0742470	NA	NA
HORVU.MOREX.r3.3HG0276990	NA	NA
HORVU.MOREX.r3.2HG0190010	NA	NA
HORVU.MOREX.r3.3HG0249860	NA	NA
HORVU.MOREX.r3.2HG0109720	NA	NA
HORVU.MOREX.r3.1HG0003230	NA	NA
HORVU.MOREX.r3.2HG0188670	NA	NA
HORVU.MOREX.r3.2HG0182280	NA	NA
HORVU.MOREX.r3.6HG0588150	NA	NA
HORVU.MOREX.r3.5HG0523820	NA	NA
HORVU.MOREX.r3.5HG0510100	NA	NA
HORVU.MOREX.r3.5HG0473480	NA	NA
HORVU.MOREX.r3.7HG0690940	NA	NA
HORVU.MOREX.r3.4HG0363040	NA	NA
HORVU.MOREX.r3.7HG0752120	NA	NA
HORVU.MOREX.r3.7HG0734780	NA	NA
HORVU.MOREX.r3.3HG0278210	NA	NA
HORVU.MOREX.r3.3HG0284750	NA	NA
HORVU.MOREX.r3.3HG0255420	NA	NA
HORVU.MOREX.r3.5HG0447180	NA	NA
HORVU.MOREX.r3.3HG0291750	LIP1P	NA
HORVU.MOREX.r3.4HG0338810	NA	NA
HORVU.MOREX.r3.4HG0413740	NA	NA
HORVU.MOREX.r3.1HG0013450	NA	NA
HORVU.MOREX.r3.2HG0161340	NA	NA
HORVU.MOREX.r3.7HG0690730	NA	NA
HORVU.MOREX.r3.2HG0138780	NA	NA
HORVU.MOREX.r3.4HG0374550	NA	NA
HORVU.MOREX.r3.6HG0550890	NA	NA
HORVU.MOREX.r3.4HG0337900	NA	NA
HORVU.MOREX.r3.4HG0381380	NA	NA
HORVU.MOREX.r3.2HG0177980	NA	NA
HORVU.MOREX.r3.5HG0438220	NA	NA
HORVU.MOREX.r3.2HG0196620	NA	NA
HORVU.MOREX.r3.1HG0042290	NA	NA
HORVU.MOREX.r3.6HG0620770	NA	NA
HORVU.MOREX.r3.2HG0192650	NA	NA
HORVU.MOREX.r3.2HG0168100	NA	NA
HORVU.MOREX.r3.1HG0038980	NA	NA
HORVU.MOREX.r3.4HG0346520	NA	NA
HORVU.MOREX.r3.2HG0209410	NA	NA
HORVU.MOREX.r3.2HG0135500	NA	NA
HORVU.MOREX.r3.3HG0229830	NA	NA
HORVU.MOREX.r3.7HG0704950	Cel13	NA
HORVU.MOREX.r3.2HG0191510	NA	NA
HORVU.MOREX.r3.2HG0187630	NA	NA
HORVU.MOREX.r3.7HG0723890	NA	NA
HORVU.MOREX.r3.2HG0210360	NA	NA
HORVU.MOREX.r3.3HG0301330	NA	NA
HORVU.MOREX.r3.7HG0737610	NA	NA
HORVU.MOREX.r3.2HG0160130	NA	NA
HORVU.MOREX.r3.7HG0727260	NA	NA
HORVU.MOREX.r3.5HG0433490	NA	NA
HORVU.MOREX.r3.6HG0610120	NA	NA
HORVU.MOREX.r3.7HG0724830	NA	NA
HORVU.MOREX.r3.6HG0616740	NA	NA
HORVU.MOREX.r3.6HG0575080	NA	NA
HORVU.MOREX.r3.2HG0193330	NA	NA
HORVU.MOREX.r3.6HG0570440	NA	NA
HORVU.MOREX.r3.3HG0246730	NA	NA
HORVU.MOREX.r3.5HG0424560	NA	NA
HORVU.MOREX.r3.5HG0509880	NA	NA
HORVU.MOREX.r3.2HG0188860	NA	NA
HORVU.MOREX.r3.5HG0497940	NA	NA
HORVU.MOREX.r3.5HG0425290	NA	NA
HORVU.MOREX.r3.2HG0097880	NA	NA
HORVU.MOREX.r3.3HG0301540	NA	NA
HORVU.MOREX.r3.4HG0344950	NA	NA
HORVU.MOREX.r3.7HG0716880	NA	NA
HORVU.MOREX.r3.7HG0709500	NA	NA
HORVU.MOREX.r3.1HG0018780	NA	NA
HORVU.MOREX.r3.4HG0417320	NA	NA
HORVU.MOREX.r3.3HG0240760	NA	NA
HORVU.MOREX.r3.3HG0307320	NA	NA
HORVU.MOREX.r3.2HG0123790	NA	NA
HORVU.MOREX.r3.3HG0221940	NA	NA
HORVU.MOREX.r3.3HG0281100	NA	NA
HORVU.MOREX.r3.3HG0236010	NA	NA
HORVU.MOREX.r3.1HG0091510	NA	NA
HORVU.MOREX.r3.5HG0432680	NA	NA
HORVU.MOREX.r3.5HG0526250	NA	NA
HORVU.MOREX.r3.7HG0653520	NA	NA
HORVU.MOREX.r3.4HG0409580	NA	NA
HORVU.MOREX.r3.6HG0614190	NA	NA
HORVU.MOREX.r3.7HG0700750	NA	NA
HORVU.MOREX.r3.7HG0713530	NA	NA
HORVU.MOREX.r3.2HG0166910	NA	NA
